Episode, Reward, Timesteps, Time taken (s)
Episode: 754, Reward: -119.51, Timesteps: 20, Time taken: 522.46 s
Episode: 755, Reward: -114.22, Timesteps: 20, Time taken: 523.03 s
Episode: 756, Reward: -0.89, Timesteps: 13, Time taken: 523.82 s
Episode: 757, Reward: -0.08, Timesteps: 3, Time taken: 524.52 s
Episode: 758, Reward: -138.06, Timesteps: 20, Time taken: 525.26 s
Episode: 759, Reward: -116.78, Timesteps: 20, Time taken: 526.07 s
Episode: 760, Reward: -129.02, Timesteps: 20, Time taken: 526.73 s
Episode: 761, Reward: -134.59, Timesteps: 20, Time taken: 527.41 s
Episode: 762, Reward: -134.21, Timesteps: 20, Time taken: 528.17 s
Episode: 763, Reward: -117.63, Timesteps: 20, Time taken: 528.88 s
Episode: 764, Reward: -16.08, Timesteps: 20, Time taken: 529.58 s
Episode: 765, Reward: -47.06, Timesteps: 20, Time taken: 530.28 s
Episode: 766, Reward: -118.8, Timesteps: 20, Time taken: 531.01 s
Episode: 767, Reward: -117.25, Timesteps: 20, Time taken: 531.68 s
Episode: 768, Reward: -119.49, Timesteps: 20, Time taken: 532.37 s
Episode: 769, Reward: -51.41, Timesteps: 20, Time taken: 533.01 s
Episode: 770, Reward: -141.97, Timesteps: 20, Time taken: 533.79 s
Episode: 771, Reward: -121.75, Timesteps: 20, Time taken: 534.59 s
Episode: 772, Reward: -0.95, Timesteps: 14, Time taken: 535.31 s
Episode: 773, Reward: -136.52, Timesteps: 20, Time taken: 536.17 s
Episode: 774, Reward: -118.95, Timesteps: 20, Time taken: 536.77 s
Episode: 775, Reward: -117.08, Timesteps: 20, Time taken: 537.51 s
Episode: 776, Reward: -116.23, Timesteps: 20, Time taken: 538.15 s
Episode: 777, Reward: -116.16, Timesteps: 20, Time taken: 538.9 s
Episode: 778, Reward: -119.08, Timesteps: 20, Time taken: 539.59 s
Episode: 779, Reward: -115.12, Timesteps: 20, Time taken: 540.2 s
Episode: 780, Reward: -117.38, Timesteps: 20, Time taken: 540.92 s
Episode: 781, Reward: -119.2, Timesteps: 20, Time taken: 541.63 s
Episode: 782, Reward: -122.33, Timesteps: 20, Time taken: 542.35 s
Episode: 783, Reward: -149.4, Timesteps: 20, Time taken: 543.03 s
Episode: 784, Reward: -118.72, Timesteps: 20, Time taken: 543.68 s
Episode: 785, Reward: -122.96, Timesteps: 20, Time taken: 544.36 s
Episode: 786, Reward: -117.93, Timesteps: 20, Time taken: 544.94 s
Episode: 787, Reward: -141.68, Timesteps: 20, Time taken: 545.62 s
Episode: 788, Reward: -143.74, Timesteps: 20, Time taken: 546.35 s
Episode: 789, Reward: -133.73, Timesteps: 20, Time taken: 547.09 s
Episode: 790, Reward: -136.59, Timesteps: 20, Time taken: 547.7 s
Episode: 791, Reward: -162.28, Timesteps: 20, Time taken: 548.38 s
Episode: 792, Reward: -142.41, Timesteps: 20, Time taken: 549.0 s
Episode: 793, Reward: -12.2, Timesteps: 20, Time taken: 549.76 s
Episode: 794, Reward: -117.36, Timesteps: 20, Time taken: 550.43 s
Episode: 795, Reward: -0.95, Timesteps: 20, Time taken: 551.19 s
Episode: 796, Reward: -117.76, Timesteps: 20, Time taken: 551.84 s
Episode: 797, Reward: -156.88, Timesteps: 20, Time taken: 552.56 s
Episode: 798, Reward: -120.97, Timesteps: 20, Time taken: 553.24 s
Episode: 799, Reward: -148.84, Timesteps: 20, Time taken: 553.93 s
Episode: 800, Reward: -151.02, Timesteps: 20, Time taken: 554.63 s
Episode: 801, Reward: -117.95, Timesteps: 20, Time taken: 555.34 s
Episode: 802, Reward: -122.88, Timesteps: 20, Time taken: 556.1 s
Episode: 803, Reward: -122.3, Timesteps: 20, Time taken: 556.89 s
Episode: 804, Reward: -170.66, Timesteps: 20, Time taken: 557.64 s
Episode: 805, Reward: -116.54, Timesteps: 20, Time taken: 558.32 s
Episode: 806, Reward: -112.83, Timesteps: 20, Time taken: 559.05 s
Episode: 807, Reward: -122.09, Timesteps: 20, Time taken: 559.9 s
Episode: 808, Reward: -171.98, Timesteps: 20, Time taken: 560.68 s
Episode: 809, Reward: -117.58, Timesteps: 20, Time taken: 561.33 s
Episode: 810, Reward: -109.33, Timesteps: 20, Time taken: 561.99 s
Episode: 811, Reward: -0.38, Timesteps: 15, Time taken: 562.58 s
Episode: 812, Reward: -121.81, Timesteps: 20, Time taken: 563.23 s
Episode: 813, Reward: -142.04, Timesteps: 20, Time taken: 563.94 s
Episode: 814, Reward: -1.24, Timesteps: 9, Time taken: 564.59 s
Episode: 815, Reward: -100.13, Timesteps: 20, Time taken: 565.25 s
Episode: 816, Reward: -117.95, Timesteps: 20, Time taken: 565.93 s
Episode: 817, Reward: -119.3, Timesteps: 20, Time taken: 566.71 s
Episode: 818, Reward: -0.14, Timesteps: 3, Time taken: 567.5 s
Episode: 819, Reward: -121.33, Timesteps: 20, Time taken: 568.09 s
Episode: 820, Reward: -118.68, Timesteps: 20, Time taken: 568.83 s
Episode: 821, Reward: -119.93, Timesteps: 20, Time taken: 569.52 s
Episode: 822, Reward: -121.56, Timesteps: 20, Time taken: 570.21 s
Episode: 823, Reward: -118.92, Timesteps: 20, Time taken: 571.06 s
Episode: 824, Reward: -118.36, Timesteps: 20, Time taken: 571.77 s
Episode: 825, Reward: -161.81, Timesteps: 20, Time taken: 572.39 s
Episode: 826, Reward: -119.25, Timesteps: 20, Time taken: 573.15 s
Episode: 827, Reward: -129.57, Timesteps: 20, Time taken: 573.77 s
Episode: 828, Reward: -114.34, Timesteps: 20, Time taken: 574.55 s
Episode: 829, Reward: -121.93, Timesteps: 20, Time taken: 575.21 s
Episode: 830, Reward: -116.56, Timesteps: 20, Time taken: 575.94 s
Episode: 831, Reward: -145.86, Timesteps: 20, Time taken: 576.68 s
Episode: 832, Reward: -116.0, Timesteps: 20, Time taken: 577.39 s
Episode: 833, Reward: -0.03, Timesteps: 1, Time taken: 578.12 s
Episode: 834, Reward: -117.63, Timesteps: 20, Time taken: 578.85 s
Episode: 835, Reward: -113.57, Timesteps: 20, Time taken: 579.64 s
Episode: 836, Reward: -118.75, Timesteps: 20, Time taken: 580.4 s
Episode: 837, Reward: -118.05, Timesteps: 20, Time taken: 581.12 s
Episode: 838, Reward: -117.59, Timesteps: 20, Time taken: 581.87 s
Episode: 839, Reward: -115.54, Timesteps: 20, Time taken: 582.54 s
Episode: 840, Reward: -121.6, Timesteps: 20, Time taken: 583.23 s
Episode: 841, Reward: -177.57, Timesteps: 20, Time taken: 583.94 s
Episode: 842, Reward: -0.25, Timesteps: 5, Time taken: 584.59 s
Episode: 843, Reward: -0.09, Timesteps: 3, Time taken: 585.39 s
Episode: 844, Reward: -112.83, Timesteps: 20, Time taken: 585.94 s
Episode: 845, Reward: -0.01, Timesteps: 1, Time taken: 586.72 s
Episode: 846, Reward: -117.83, Timesteps: 20, Time taken: 587.31 s
Episode: 847, Reward: -120.43, Timesteps: 20, Time taken: 587.97 s
Episode: 848, Reward: -114.46, Timesteps: 20, Time taken: 588.69 s
Episode: 849, Reward: -120.53, Timesteps: 20, Time taken: 589.5 s
Episode: 850, Reward: -119.24, Timesteps: 20, Time taken: 590.26 s
Episode: 851, Reward: -96.79, Timesteps: 20, Time taken: 590.94 s
Episode: 852, Reward: -0.88, Timesteps: 20, Time taken: 591.66 s
Episode: 853, Reward: -138.8, Timesteps: 20, Time taken: 592.31 s
Episode: 854, Reward: -107.21, Timesteps: 20, Time taken: 593.04 s
Episode: 855, Reward: -118.31, Timesteps: 20, Time taken: 593.8 s
Episode: 856, Reward: -121.31, Timesteps: 20, Time taken: 594.56 s
Episode: 857, Reward: -114.61, Timesteps: 20, Time taken: 595.25 s
Episode: 858, Reward: -145.22, Timesteps: 20, Time taken: 595.85 s
Episode: 859, Reward: -75.64, Timesteps: 20, Time taken: 596.57 s
Episode: 860, Reward: -129.76, Timesteps: 20, Time taken: 597.28 s
Episode: 861, Reward: -113.52, Timesteps: 20, Time taken: 597.94 s
Episode: 862, Reward: -114.54, Timesteps: 20, Time taken: 598.58 s
Episode: 863, Reward: -130.52, Timesteps: 20, Time taken: 599.24 s
Episode: 864, Reward: -118.05, Timesteps: 20, Time taken: 599.96 s
Episode: 865, Reward: -117.49, Timesteps: 20, Time taken: 600.72 s
Episode: 866, Reward: -126.92, Timesteps: 20, Time taken: 601.34 s
Episode: 867, Reward: -118.11, Timesteps: 20, Time taken: 601.93 s
Episode: 868, Reward: -113.21, Timesteps: 20, Time taken: 602.6 s
Episode: 869, Reward: -117.76, Timesteps: 20, Time taken: 603.23 s
Episode: 870, Reward: -52.3, Timesteps: 20, Time taken: 604.07 s
Episode: 871, Reward: -117.7, Timesteps: 20, Time taken: 604.85 s
Episode: 872, Reward: -120.02, Timesteps: 20, Time taken: 605.54 s
Episode: 873, Reward: -122.83, Timesteps: 20, Time taken: 606.18 s
Episode: 874, Reward: -121.6, Timesteps: 20, Time taken: 606.93 s
Episode: 875, Reward: -118.31, Timesteps: 20, Time taken: 607.69 s
Episode: 876, Reward: -115.0, Timesteps: 20, Time taken: 608.49 s
Episode: 877, Reward: -115.46, Timesteps: 20, Time taken: 609.24 s
Episode: 878, Reward: -111.96, Timesteps: 20, Time taken: 609.98 s
Episode: 879, Reward: -168.15, Timesteps: 20, Time taken: 610.69 s
Episode: 880, Reward: -132.21, Timesteps: 20, Time taken: 611.38 s
Episode: 881, Reward: -121.51, Timesteps: 20, Time taken: 612.14 s
Episode: 882, Reward: -123.07, Timesteps: 20, Time taken: 612.78 s
Episode: 883, Reward: -115.89, Timesteps: 20, Time taken: 613.44 s
Episode: 884, Reward: -0.38, Timesteps: 5, Time taken: 614.07 s
Episode: 885, Reward: -158.03, Timesteps: 20, Time taken: 614.74 s
Episode: 886, Reward: -0.05, Timesteps: 2, Time taken: 615.47 s
Episode: 887, Reward: -106.96, Timesteps: 20, Time taken: 616.13 s
Episode: 888, Reward: -118.02, Timesteps: 20, Time taken: 616.75 s
Episode: 889, Reward: -118.8, Timesteps: 20, Time taken: 617.4 s
Episode: 890, Reward: -120.69, Timesteps: 20, Time taken: 618.1 s
Episode: 891, Reward: -156.23, Timesteps: 20, Time taken: 618.73 s
Episode: 892, Reward: -166.33, Timesteps: 20, Time taken: 619.36 s
Episode: 893, Reward: -1.31, Timesteps: 14, Time taken: 619.98 s
Episode: 894, Reward: -119.81, Timesteps: 20, Time taken: 620.69 s
Episode: 895, Reward: -119.98, Timesteps: 20, Time taken: 621.36 s
Episode: 896, Reward: -120.86, Timesteps: 20, Time taken: 622.09 s
Episode: 897, Reward: -119.58, Timesteps: 20, Time taken: 622.69 s
Episode: 898, Reward: -155.32, Timesteps: 20, Time taken: 623.34 s
Episode: 899, Reward: -116.87, Timesteps: 20, Time taken: 623.95 s
Episode: 900, Reward: -119.46, Timesteps: 20, Time taken: 624.66 s
Episode: 901, Reward: -119.98, Timesteps: 20, Time taken: 625.25 s
Episode: 902, Reward: -111.99, Timesteps: 20, Time taken: 626.01 s
Episode: 903, Reward: -1.33, Timesteps: 10, Time taken: 626.66 s
Episode: 904, Reward: -118.97, Timesteps: 20, Time taken: 627.34 s
Episode: 905, Reward: -121.72, Timesteps: 20, Time taken: 627.91 s
Episode: 906, Reward: -112.67, Timesteps: 20, Time taken: 628.65 s
Episode: 907, Reward: -119.04, Timesteps: 20, Time taken: 629.36 s
Episode: 908, Reward: -119.1, Timesteps: 20, Time taken: 629.96 s
Episode: 909, Reward: -0.02, Timesteps: 1, Time taken: 630.61 s
Episode: 910, Reward: -118.38, Timesteps: 20, Time taken: 631.39 s
Episode: 911, Reward: -134.57, Timesteps: 20, Time taken: 632.25 s
Episode: 912, Reward: -119.6, Timesteps: 20, Time taken: 632.99 s
Episode: 913, Reward: -117.44, Timesteps: 20, Time taken: 633.71 s
Episode: 914, Reward: -116.64, Timesteps: 20, Time taken: 634.4 s
Episode: 915, Reward: -115.84, Timesteps: 20, Time taken: 635.1 s
Episode: 916, Reward: -117.58, Timesteps: 20, Time taken: 635.73 s
Episode: 917, Reward: -0.13, Timesteps: 3, Time taken: 636.55 s
Episode: 918, Reward: -122.31, Timesteps: 20, Time taken: 637.3 s
Episode: 919, Reward: -120.32, Timesteps: 20, Time taken: 637.89 s
Episode: 920, Reward: -122.07, Timesteps: 20, Time taken: 638.53 s
Episode: 921, Reward: -120.49, Timesteps: 20, Time taken: 639.18 s
Episode: 922, Reward: -129.39, Timesteps: 20, Time taken: 639.88 s
Episode: 923, Reward: -119.66, Timesteps: 20, Time taken: 640.54 s
Episode: 924, Reward: -101.87, Timesteps: 20, Time taken: 641.26 s
Episode: 925, Reward: -121.18, Timesteps: 20, Time taken: 642.01 s
Episode: 926, Reward: -121.36, Timesteps: 20, Time taken: 642.83 s
Episode: 927, Reward: -119.66, Timesteps: 20, Time taken: 643.58 s
Episode: 928, Reward: -129.25, Timesteps: 20, Time taken: 644.24 s
Episode: 929, Reward: -144.08, Timesteps: 20, Time taken: 644.91 s
Episode: 930, Reward: -117.18, Timesteps: 20, Time taken: 645.53 s
Episode: 931, Reward: -0.08, Timesteps: 4, Time taken: 646.26 s
Episode: 932, Reward: -133.69, Timesteps: 20, Time taken: 647.0 s
Episode: 933, Reward: -144.21, Timesteps: 20, Time taken: 647.65 s
Episode: 934, Reward: -122.49, Timesteps: 20, Time taken: 648.55 s
Episode: 935, Reward: -116.3, Timesteps: 20, Time taken: 649.16 s
Episode: 936, Reward: -119.7, Timesteps: 20, Time taken: 649.77 s
Episode: 937, Reward: -113.81, Timesteps: 20, Time taken: 650.36 s
Episode: 938, Reward: -143.57, Timesteps: 20, Time taken: 650.95 s
Episode: 939, Reward: -116.04, Timesteps: 20, Time taken: 651.6 s
Episode: 940, Reward: -121.53, Timesteps: 20, Time taken: 652.26 s
Episode: 941, Reward: -129.54, Timesteps: 20, Time taken: 652.97 s
Episode: 942, Reward: -114.94, Timesteps: 20, Time taken: 653.67 s
Episode: 943, Reward: -48.86, Timesteps: 20, Time taken: 654.26 s
Episode: 944, Reward: -70.9, Timesteps: 20, Time taken: 654.93 s
Episode: 945, Reward: -130.39, Timesteps: 20, Time taken: 655.6 s
Episode: 946, Reward: -143.58, Timesteps: 20, Time taken: 656.18 s
Episode: 947, Reward: -0.2, Timesteps: 4, Time taken: 656.86 s
Episode: 948, Reward: -0.04, Timesteps: 2, Time taken: 657.58 s
Episode: 949, Reward: -148.46, Timesteps: 20, Time taken: 658.28 s
Episode: 950, Reward: -143.69, Timesteps: 20, Time taken: 658.85 s
Episode: 951, Reward: -118.71, Timesteps: 20, Time taken: 659.57 s
Episode: 952, Reward: -148.31, Timesteps: 20, Time taken: 660.3 s
Episode: 953, Reward: -139.02, Timesteps: 20, Time taken: 660.87 s
Episode: 954, Reward: -114.88, Timesteps: 20, Time taken: 661.49 s
Episode: 955, Reward: -118.12, Timesteps: 20, Time taken: 662.14 s
Episode: 956, Reward: -154.02, Timesteps: 20, Time taken: 662.76 s
Episode: 957, Reward: -119.96, Timesteps: 20, Time taken: 663.45 s
Episode: 958, Reward: -121.43, Timesteps: 20, Time taken: 664.12 s
Episode: 959, Reward: -115.78, Timesteps: 20, Time taken: 664.85 s
Episode: 960, Reward: -115.32, Timesteps: 20, Time taken: 665.59 s
Episode: 961, Reward: -126.95, Timesteps: 20, Time taken: 666.24 s
Episode: 962, Reward: -119.08, Timesteps: 20, Time taken: 666.85 s
Episode: 963, Reward: -127.59, Timesteps: 20, Time taken: 667.58 s
Episode: 964, Reward: -128.22, Timesteps: 20, Time taken: 668.18 s
Episode: 965, Reward: -117.06, Timesteps: 20, Time taken: 668.93 s
Episode: 966, Reward: -117.47, Timesteps: 20, Time taken: 669.53 s
Episode: 967, Reward: -119.91, Timesteps: 20, Time taken: 670.23 s
Episode: 968, Reward: -121.89, Timesteps: 20, Time taken: 670.87 s
Episode: 969, Reward: -61.88, Timesteps: 20, Time taken: 671.53 s
Episode: 970, Reward: -153.28, Timesteps: 20, Time taken: 672.23 s
Episode: 971, Reward: -119.13, Timesteps: 20, Time taken: 672.93 s
Episode: 972, Reward: -120.65, Timesteps: 20, Time taken: 673.57 s
Episode: 973, Reward: -119.54, Timesteps: 20, Time taken: 674.27 s
Episode: 974, Reward: -114.43, Timesteps: 20, Time taken: 675.0 s
Episode: 975, Reward: -125.2, Timesteps: 20, Time taken: 675.69 s
Episode: 976, Reward: -128.46, Timesteps: 20, Time taken: 676.44 s
Episode: 977, Reward: -113.28, Timesteps: 20, Time taken: 677.18 s
Episode: 978, Reward: -0.06, Timesteps: 2, Time taken: 677.9 s
Episode: 979, Reward: -161.68, Timesteps: 20, Time taken: 678.65 s
Episode: 980, Reward: -115.96, Timesteps: 20, Time taken: 679.54 s
Episode: 981, Reward: -1.09, Timesteps: 9, Time taken: 680.32 s
Episode: 982, Reward: -124.99, Timesteps: 20, Time taken: 681.15 s
Episode: 983, Reward: -108.34, Timesteps: 20, Time taken: 681.88 s
Episode: 984, Reward: -123.01, Timesteps: 20, Time taken: 682.52 s
Episode: 985, Reward: -154.4, Timesteps: 20, Time taken: 683.14 s
Episode: 986, Reward: -116.47, Timesteps: 20, Time taken: 683.75 s
Episode: 987, Reward: -132.54, Timesteps: 20, Time taken: 684.52 s
Episode: 988, Reward: -124.42, Timesteps: 20, Time taken: 685.18 s
Episode: 989, Reward: -0.01, Timesteps: 1, Time taken: 685.95 s
Episode: 990, Reward: -120.46, Timesteps: 20, Time taken: 686.66 s
Episode: 991, Reward: -119.43, Timesteps: 20, Time taken: 687.44 s
Episode: 992, Reward: -137.08, Timesteps: 20, Time taken: 688.07 s
Episode: 993, Reward: -150.07, Timesteps: 20, Time taken: 688.69 s
Episode: 994, Reward: -124.32, Timesteps: 20, Time taken: 689.45 s
Episode: 995, Reward: -118.22, Timesteps: 20, Time taken: 690.04 s
Episode: 996, Reward: -120.67, Timesteps: 20, Time taken: 690.83 s
Episode: 997, Reward: -128.61, Timesteps: 20, Time taken: 691.54 s
Episode: 998, Reward: -140.3, Timesteps: 20, Time taken: 692.32 s
Episode: 999, Reward: -121.12, Timesteps: 20, Time taken: 693.08 s
Episode: 1000, Reward: -121.33, Timesteps: 20, Time taken: 693.73 s
